"","Verb","Tense","Person","Number","Data.point","Forms","Radical"
"4272","Partir","PRS-SBJV",3,"pl","Châteauponsac","(Missing)",NA
"4273","Vendre","PRS-SBJV",1,"sg","Châteauponsac","ˈvɛ̃ndɛ",NA
"4274","Vendre","PRS-SBJV",2,"sg","Châteauponsac","vɛ̃nˈde",NA
"4275","Vendre","PRS-SBJV",3,"sg","Châteauponsac","ˈvɛ̃ndɛ",NA
"4276","Vendre","PRS-SBJV",1,"pl","Châteauponsac","vɛ̃nˈdã",NA
"4277","Vendre","PRS-SBJV",2,"pl","Châteauponsac","vɛ̃nˈde",NA
"4278","Vendre","PRS-SBJV",3,"pl","Châteauponsac","vɛ̃nˈdã",NA
"4279","Avoir","PRS-SBJV",1,"sg","Châteauponsac","ˈajɛ",NA
"4280","Avoir","PRS-SBJV",2,"sg","Châteauponsac","aˈjaː",NA
"4281","Avoir","PRS-SBJV",3,"sg","Châteauponsac","ˈajɛ",NA
"4282","Avoir","PRS-SBJV",1,"pl","Châteauponsac","aˈjã",NA
"4283","Avoir","PRS-SBJV",2,"pl","Châteauponsac","w aˈjaː",NA
"4284","Avoir","PRS-SBJV",3,"pl","Châteauponsac","ɛaˈjã",NA
"4285","Être","PRS-SBJV",1,"sg","Châteauponsac","ˈʃɛ",NA
"4286","Être","PRS-SBJV",2,"sg","Châteauponsac","ˈʃaː",NA
"4287","Être","PRS-SBJV",3,"sg","Châteauponsac","ˈʃɛ",NA
"4288","Être","PRS-SBJV",1,"pl","Châteauponsac","ˈʃã",NA
"4289","Être","PRS-SBJV",2,"pl","Châteauponsac","ˈʃaː",NA
"4290","Être","PRS-SBJV",3,"pl","Châteauponsac","ˈʃã",NA
"4291","Pouvoir","PRS-SBJV",1,"sg","Châteauponsac","ˈpœʃɛ",NA
"4292","Pouvoir","PRS-SBJV",2,"sg","Châteauponsac","pœˈʃaː",NA
"4293","Pouvoir","PRS-SBJV",3,"sg","Châteauponsac","ˈpœʃɛ",NA
"4294","Pouvoir","PRS-SBJV",1,"pl","Châteauponsac","pœˈʃã",NA
"4295","Pouvoir","PRS-SBJV",2,"pl","Châteauponsac","pœˈʃaː",NA
"4296","Pouvoir","PRS-SBJV",3,"pl","Châteauponsac","pœˈʃã",NA
"4297","Vouloir","PRS-SBJV",1,"sg","Châteauponsac","ˈvœʃɛ",NA
"4298","Vouloir","PRS-SBJV",2,"sg","Châteauponsac","vœˈʃaː",NA
"4299","Vouloir","PRS-SBJV",3,"sg","Châteauponsac","ˈvœʃɛ",NA
"4300","Vouloir","PRS-SBJV",1,"pl","Châteauponsac","vœˈʃã",NA
"4301","Vouloir","PRS-SBJV",2,"pl","Châteauponsac","vœˈʃaː",NA
"4302","Vouloir","PRS-SBJV",3,"pl","Châteauponsac","vœˈʃã",NA
"4303","Savoir","PRS-SBJV",1,"sg","Châteauponsac","ˈsaʃɛ",NA
"4304","Savoir","PRS-SBJV",2,"sg","Châteauponsac","saˈʃaː",NA
"4305","Savoir","PRS-SBJV",3,"sg","Châteauponsac","ˈsaʃɛ",NA
"4306","Savoir","PRS-SBJV",1,"pl","Châteauponsac","saˈʃã",NA
"4307","Savoir","PRS-SBJV",2,"pl","Châteauponsac","saˈʃaː",NA
"4308","Savoir","PRS-SBJV",3,"pl","Châteauponsac","saˈʃã",NA
"4309","Devoir","PRS-SBJV",1,"sg","Châteauponsac","ˈdøvɛ",NA
"4310","Devoir","PRS-SBJV",2,"sg","Châteauponsac","døˈvaː",NA
"4311","Devoir","PRS-SBJV",3,"sg","Châteauponsac","ˈdøvɛ",NA
"4312","Devoir","PRS-SBJV",1,"pl","Châteauponsac","døˈvã",NA
"4313","Devoir","PRS-SBJV",2,"pl","Châteauponsac","døˈvaː",NA
"4314","Devoir","PRS-SBJV",3,"pl","Châteauponsac","døˈvã",NA
"4315","Faire","PRS-SBJV",1,"sg","Châteauponsac","ˈfazɛ",NA
"4316","Faire","PRS-SBJV",2,"sg","Châteauponsac","faˈzaː",NA
"4317","Faire","PRS-SBJV",3,"sg","Châteauponsac","ˈfazɛ",NA
"4318","Faire","PRS-SBJV",1,"pl","Châteauponsac","faˈzã",NA
"4319","Faire","PRS-SBJV",2,"pl","Châteauponsac","faˈzaː",NA
"4320","Faire","PRS-SBJV",3,"pl","Châteauponsac","faˈzã",NA
"4321","Venir","PRS-SBJV",1,"sg","Châteauponsac","ˈvɛnɛ",NA
"4322","Venir","PRS-SBJV",2,"sg","Châteauponsac","vɛˈnaː",NA
"4323","Venir","PRS-SBJV",3,"sg","Châteauponsac","ˈvɛnɛ",NA
"4324","Venir","PRS-SBJV",1,"pl","Châteauponsac","vɛˈnã",NA
"4325","Venir","PRS-SBJV",2,"pl","Châteauponsac","vɛˈnaː",NA
"4326","Venir","PRS-SBJV",3,"pl","Châteauponsac","vɛˈnã",NA
"4327","Tenir","PRS-SBJV",1,"sg","Châteauponsac","ˈtɛnɛ",NA
"4328","Tenir","PRS-SBJV",2,"sg","Châteauponsac","tɛˈnaː",NA
"4329","Tenir","PRS-SBJV",3,"sg","Châteauponsac","ˈtɛnɛ",NA
"4330","Tenir","PRS-SBJV",1,"pl","Châteauponsac","tɛˈnã",NA
"4331","Tenir","PRS-SBJV",2,"pl","Châteauponsac","tɛˈnaː",NA
"4332","Tenir","PRS-SBJV",3,"pl","Châteauponsac","tɛˈnã",NA
"4333","Dire","PRS-SBJV",1,"sg","Châteauponsac","ˈdizɛ",NA
"4334","Dire","PRS-SBJV",2,"sg","Châteauponsac","diˈzaː",NA
"4335","Dire","PRS-SBJV",3,"sg","Châteauponsac","ˈdizɛ",NA
"4336","Dire","PRS-SBJV",1,"pl","Châteauponsac","diˈzã",NA
"4337","Dire","PRS-SBJV",2,"pl","Châteauponsac","diˈzaː",NA
"4338","Dire","PRS-SBJV",3,"pl","Châteauponsac","diˈzã",NA
"4339","Croire","PRS-SBJV",1,"sg","Châteauponsac","ˈkrezɛ",NA
"4340","Croire","PRS-SBJV",2,"sg","Châteauponsac","kreˈzaː",NA
"4341","Croire","PRS-SBJV",3,"sg","Châteauponsac","ˈkrezɛ",NA
"4342","Croire","PRS-SBJV",1,"pl","Châteauponsac","kreˈzã",NA
"4343","Croire","PRS-SBJV",2,"pl","Châteauponsac","kreˈzaː",NA
"4344","Croire","PRS-SBJV",3,"pl","Châteauponsac","kreˈzã",NA
"4345","Prendre","PRS-SBJV",1,"sg","Châteauponsac","ˈprɛnɛ",NA
"4346","Prendre","PRS-SBJV",2,"sg","Châteauponsac","prɛˈnaː",NA
"4347","Prendre","PRS-SBJV",3,"sg","Châteauponsac","ˈprɛnɛ",NA
"4348","Prendre","PRS-SBJV",1,"pl","Châteauponsac","prɛˈnã",NA
"4349","Prendre","PRS-SBJV",2,"pl","Châteauponsac","prɛˈnaː",NA
"4350","Prendre","PRS-SBJV",3,"pl","Châteauponsac","prɛˈnã",NA
"4351","Voir","PRS-SBJV",1,"sg","Châteauponsac","ˈvezɛ",NA
"4352","Voir","PRS-SBJV",2,"sg","Châteauponsac","veˈzaː",NA
"4353","Voir","PRS-SBJV",3,"sg","Châteauponsac","ˈvezɛ",NA
"4354","Voir","PRS-SBJV",1,"pl","Châteauponsac","veˈzã",NA
"4355","Voir","PRS-SBJV",2,"pl","Châteauponsac","veˈzaː",NA
"4356","Voir","PRS-SBJV",3,"pl","Châteauponsac","veˈzã",NA
"4357","Chanter","PRS-SBJV",1,"sg","Cellefrouin","ʃãt",NA
"4358","Chanter","PRS-SBJV",2,"sg","Cellefrouin","ʃãt",NA
"4359","Chanter","PRS-SBJV",3,"sg","Cellefrouin","ʃãt",NA
"4360","Chanter","PRS-SBJV",1,"pl","Cellefrouin","ʃãtã",NA
"4361","Chanter","PRS-SBJV",2,"pl","Cellefrouin","ʃãte",NA
"4362","Chanter","PRS-SBJV",3,"pl","Cellefrouin","ʃãtã",NA
"4363","Lier","PRS-SBJV",1,"sg","Cellefrouin","li",NA
"4364","Lier","PRS-SBJV",2,"sg","Cellefrouin","li",NA
"4365","Lier","PRS-SBJV",3,"sg","Cellefrouin","li",NA
"4366","Lier","PRS-SBJV",1,"pl","Cellefrouin","ljã",NA
"4367","Lier","PRS-SBJV",2,"pl","Cellefrouin","lje",NA
"4368","Lier","PRS-SBJV",3,"pl","Cellefrouin","ljã",NA
"4369","Couver","PRS-SBJV",1,"sg","Cellefrouin","ku",NA
"4370","Couver","PRS-SBJV",2,"sg","Cellefrouin","ku",NA
"4371","Couver","PRS-SBJV",3,"sg","Cellefrouin","ku",NA
"4372","Couver","PRS-SBJV",1,"pl","Cellefrouin","kwã",NA
"4373","Couver","PRS-SBJV",2,"pl","Cellefrouin","kwe",NA
"4374","Couver","PRS-SBJV",3,"pl","Cellefrouin","kwã",NA
"4375","Acheter","PRS-SBJV",1,"sg","Cellefrouin","aʃɛt",NA
"4376","Acheter","PRS-SBJV",2,"sg","Cellefrouin","aʃɛt",NA
"4377","Acheter","PRS-SBJV",3,"sg","Cellefrouin","aʃɛt",NA
"4378","Acheter","PRS-SBJV",1,"pl","Cellefrouin","aʃ(ə)tã",NA
"4379","Acheter","PRS-SBJV",2,"pl","Cellefrouin","aʃ(ə)te",NA
"4380","Acheter","PRS-SBJV",3,"pl","Cellefrouin","aʃ(ə)tã",NA
"4381","Aller","PRS-SBJV",1,"sg","Cellefrouin","ãʒ",NA
"4382","Aller","PRS-SBJV",2,"sg","Cellefrouin","ãʒ",NA
"4383","Aller","PRS-SBJV",3,"sg","Cellefrouin","ãʒ",NA
"4384","Aller","PRS-SBJV",1,"pl","Cellefrouin","ãʒã",NA
"4385","Aller","PRS-SBJV",2,"pl","Cellefrouin","ãʒe",NA
"4386","Aller","PRS-SBJV",3,"pl","Cellefrouin","ãʒã",NA
"4387","Blanchir","PRS-SBJV",1,"sg","Cellefrouin","bjãʃis",NA
"4388","Blanchir","PRS-SBJV",2,"sg","Cellefrouin","bjãʃis",NA
"4389","Blanchir","PRS-SBJV",3,"sg","Cellefrouin","bjãʃis",NA
"4390","Blanchir","PRS-SBJV",1,"pl","Cellefrouin","bjãʃisã",NA
"4391","Blanchir","PRS-SBJV",2,"pl","Cellefrouin","bjãʃise",NA
"4392","Blanchir","PRS-SBJV",3,"pl","Cellefrouin","bjãʃisã",NA
"4393","Couvrir","PRS-SBJV",1,"sg","Cellefrouin","(Missing)",NA
"4394","Couvrir","PRS-SBJV",2,"sg","Cellefrouin","(Missing)",NA
"4395","Couvrir","PRS-SBJV",3,"sg","Cellefrouin","(Missing)",NA
"4396","Couvrir","PRS-SBJV",1,"pl","Cellefrouin","(Missing)",NA
"4397","Couvrir","PRS-SBJV",2,"pl","Cellefrouin","(Missing)",NA
"4398","Couvrir","PRS-SBJV",3,"pl","Cellefrouin","(Missing)",NA
"4399","Partir","PRS-SBJV",1,"sg","Cellefrouin","part",NA
"4400","Partir","PRS-SBJV",2,"sg","Cellefrouin","part",NA
"4401","Partir","PRS-SBJV",3,"sg","Cellefrouin","part",NA
"4402","Partir","PRS-SBJV",1,"pl","Cellefrouin","partã",NA
"4403","Partir","PRS-SBJV",2,"pl","Cellefrouin","parte",NA
"4404","Partir","PRS-SBJV",3,"pl","Cellefrouin","partã",NA
"4405","Vendre","PRS-SBJV",1,"sg","Cellefrouin","vãd",NA
"4406","Vendre","PRS-SBJV",2,"sg","Cellefrouin","vãd",NA
"4407","Vendre","PRS-SBJV",3,"sg","Cellefrouin","vãd",NA
"4408","Vendre","PRS-SBJV",1,"pl","Cellefrouin","vãdã",NA
"4409","Vendre","PRS-SBJV",2,"pl","Cellefrouin","vãde",NA
"4410","Vendre","PRS-SBJV",3,"pl","Cellefrouin","vãdã",NA
"4411","Avoir","PRS-SBJV",1,"sg","Cellefrouin","aj",NA
"4412","Avoir","PRS-SBJV",2,"sg","Cellefrouin","aj",NA
"4413","Avoir","PRS-SBJV",3,"sg","Cellefrouin","aj",NA
"4414","Avoir","PRS-SBJV",1,"pl","Cellefrouin","ajã",NA
"4415","Avoir","PRS-SBJV",2,"pl","Cellefrouin","aje",NA
"4416","Avoir","PRS-SBJV",3,"pl","Cellefrouin","ajã",NA
"4417","Être","PRS-SBJV",1,"sg","Cellefrouin","sis",NA
"4418","Être","PRS-SBJV",2,"sg","Cellefrouin","sis",NA
"4419","Être","PRS-SBJV",3,"sg","Cellefrouin","sis",NA
"4420","Être","PRS-SBJV",1,"pl","Cellefrouin","sjã",NA
"4421","Être","PRS-SBJV",2,"pl","Cellefrouin","sje",NA
"4422","Être","PRS-SBJV",3,"pl","Cellefrouin","sjã",NA
"4423","Pouvoir","PRS-SBJV",1,"sg","Cellefrouin","puʒ",NA
"4424","Pouvoir","PRS-SBJV",2,"sg","Cellefrouin","puʒ",NA
"4425","Pouvoir","PRS-SBJV",3,"sg","Cellefrouin","puʒ",NA
"4426","Pouvoir","PRS-SBJV",1,"pl","Cellefrouin","puʒã",NA
"4427","Pouvoir","PRS-SBJV",2,"pl","Cellefrouin","puʒe",NA
"4428","Pouvoir","PRS-SBJV",3,"pl","Cellefrouin","puʒã",NA
"4429","Vouloir","PRS-SBJV",1,"sg","Cellefrouin","vuʒ",NA
"4430","Vouloir","PRS-SBJV",2,"sg","Cellefrouin","vuʒ",NA
"4431","Vouloir","PRS-SBJV",3,"sg","Cellefrouin","vuʒ",NA
"4432","Vouloir","PRS-SBJV",1,"pl","Cellefrouin","vuʒã",NA
"4433","Vouloir","PRS-SBJV",2,"pl","Cellefrouin","vuʒe",NA
"4434","Vouloir","PRS-SBJV",3,"pl","Cellefrouin","vuʒã",NA
"4435","Savoir","PRS-SBJV",1,"sg","Cellefrouin","saʃ",NA
"4436","Savoir","PRS-SBJV",2,"sg","Cellefrouin","saʃ",NA
"4437","Savoir","PRS-SBJV",3,"sg","Cellefrouin","saʃ",NA
"4438","Savoir","PRS-SBJV",1,"pl","Cellefrouin","saʃã",NA
"4439","Savoir","PRS-SBJV",2,"pl","Cellefrouin","saʃe",NA
"4440","Savoir","PRS-SBJV",3,"pl","Cellefrouin","saʃã",NA
"4441","Devoir","PRS-SBJV",1,"sg","Cellefrouin","dœv",NA
"4442","Devoir","PRS-SBJV",2,"sg","Cellefrouin","dœv",NA
"4443","Devoir","PRS-SBJV",3,"sg","Cellefrouin","dœv",NA
"4444","Devoir","PRS-SBJV",1,"pl","Cellefrouin","dəvã",NA
"4445","Devoir","PRS-SBJV",2,"pl","Cellefrouin","dəve",NA
"4446","Devoir","PRS-SBJV",3,"pl","Cellefrouin","dəvã",NA
"4447","Faire","PRS-SBJV",1,"sg","Cellefrouin","fas",NA
"4448","Faire","PRS-SBJV",2,"sg","Cellefrouin","fas",NA
"4449","Faire","PRS-SBJV",3,"sg","Cellefrouin","fas",NA
"4450","Faire","PRS-SBJV",1,"pl","Cellefrouin","fazã",NA
"4451","Faire","PRS-SBJV",2,"pl","Cellefrouin","faze",NA
"4452","Faire","PRS-SBJV",3,"pl","Cellefrouin","fazã",NA
"4453","Venir","PRS-SBJV",1,"sg","Cellefrouin","vãʒ",NA
"4454","Venir","PRS-SBJV",2,"sg","Cellefrouin","vãʒ",NA
"4455","Venir","PRS-SBJV",3,"sg","Cellefrouin","vãʒ",NA
"4456","Venir","PRS-SBJV",1,"pl","Cellefrouin","vãʒã",NA
"4457","Venir","PRS-SBJV",2,"pl","Cellefrouin","vãʒe",NA
"4458","Venir","PRS-SBJV",3,"pl","Cellefrouin","vãʒã",NA
"4459","Tenir","PRS-SBJV",1,"sg","Cellefrouin","tãʒ",NA
"4460","Tenir","PRS-SBJV",2,"sg","Cellefrouin","tãʒ",NA
"4461","Tenir","PRS-SBJV",3,"sg","Cellefrouin","tãʒ",NA
"4462","Tenir","PRS-SBJV",1,"pl","Cellefrouin","tãʒã",NA
"4463","Tenir","PRS-SBJV",2,"pl","Cellefrouin","tãʒe",NA
"4464","Tenir","PRS-SBJV",3,"pl","Cellefrouin","tãʒã",NA
"4465","Dire","PRS-SBJV",1,"sg","Cellefrouin","diz",NA
"4466","Dire","PRS-SBJV",2,"sg","Cellefrouin","diz",NA
"4467","Dire","PRS-SBJV",3,"sg","Cellefrouin","diz",NA
"4468","Dire","PRS-SBJV",1,"pl","Cellefrouin","dizã",NA
"4469","Dire","PRS-SBJV",2,"pl","Cellefrouin","dize",NA
"4470","Dire","PRS-SBJV",3,"pl","Cellefrouin","dizã",NA
"4471","Croire","PRS-SBJV",1,"sg","Cellefrouin","krej",NA
"4472","Croire","PRS-SBJV",2,"sg","Cellefrouin","krej",NA
"4473","Croire","PRS-SBJV",3,"sg","Cellefrouin","krej",NA
"4474","Croire","PRS-SBJV",1,"pl","Cellefrouin","krejã",NA
"4475","Croire","PRS-SBJV",2,"pl","Cellefrouin","kreje",NA
"4476","Croire","PRS-SBJV",3,"pl","Cellefrouin","krejã",NA
"4477","Prendre","PRS-SBJV",1,"sg","Cellefrouin","prãʒ",NA
"4478","Prendre","PRS-SBJV",2,"sg","Cellefrouin","prãʒ",NA
"4479","Prendre","PRS-SBJV",3,"sg","Cellefrouin","prãʒ",NA
"4480","Prendre","PRS-SBJV",1,"pl","Cellefrouin","prãʒã",NA
"4481","Prendre","PRS-SBJV",2,"pl","Cellefrouin","prãʒe",NA
"4482","Prendre","PRS-SBJV",3,"pl","Cellefrouin","prãʒã",NA
"4483","Voir","PRS-SBJV",1,"sg","Cellefrouin","vɛj",NA
"4484","Voir","PRS-SBJV",2,"sg","Cellefrouin","vɛj",NA
"4485","Voir","PRS-SBJV",3,"sg","Cellefrouin","vɛj",NA
"4486","Voir","PRS-SBJV",1,"pl","Cellefrouin","v(ə)jã",NA
"4487","Voir","PRS-SBJV",2,"pl","Cellefrouin","v(ə)je",NA
"4488","Voir","PRS-SBJV",3,"pl","Cellefrouin","v(ə)jã",NA
"4489","Chanter","PRS-SBJV",1,"sg","Dompierre","ʃãt",2
"4490","Chanter","PRS-SBJV",2,"sg","Dompierre","ʃãt",1
"4491","Chanter","PRS-SBJV",3,"sg","Dompierre","ʃãt",2
"4492","Chanter","PRS-SBJV",1,"pl","Dompierre","ʃãtã",1
"4493","Chanter","PRS-SBJV",2,"pl","Dompierre","ʃãtɛ",1
"4494","Chanter","PRS-SBJV",3,"pl","Dompierre","ʃãtã",1
"4495","Lier","PRS-SBJV",1,"sg","Dompierre","ji",NA
"4496","Lier","PRS-SBJV",2,"sg","Dompierre","ji",NA
"4497","Lier","PRS-SBJV",3,"sg","Dompierre","ji",NA
"4498","Lier","PRS-SBJV",1,"pl","Dompierre","jã",NA
"4499","Lier","PRS-SBJV",2,"pl","Dompierre","jɛ",NA
"4500","Lier","PRS-SBJV",3,"pl","Dompierre","jã",NA
"4501","Couver","PRS-SBJV",1,"sg","Dompierre","ku",2
"4502","Couver","PRS-SBJV",2,"sg","Dompierre","ku",1
"4503","Couver","PRS-SBJV",3,"sg","Dompierre","ku",2
"4504","Couver","PRS-SBJV",1,"pl","Dompierre","kwã",1
"4505","Couver","PRS-SBJV",2,"pl","Dompierre","kwɛ",1
"4506","Couver","PRS-SBJV",3,"pl","Dompierre","kwã",1
"4507","Acheter","PRS-SBJV",1,"sg","Dompierre","aʃœt",NA
"4508","Acheter","PRS-SBJV",2,"sg","Dompierre","aʃœt",NA
"4509","Acheter","PRS-SBJV",3,"sg","Dompierre","aʃœt",NA
"4510","Acheter","PRS-SBJV",1,"pl","Dompierre","aʃ(ə)tã",NA
"4511","Acheter","PRS-SBJV",2,"pl","Dompierre","w aʃ(ə)tɛ",NA
"4512","Acheter","PRS-SBJV",3,"pl","Dompierre","aʃ(ə)tã",NA
"4513","Aller","PRS-SBJV",1,"sg","Dompierre","an",NA
"4514","Aller","PRS-SBJV",2,"sg","Dompierre","an",NA
"4515","Aller","PRS-SBJV",3,"sg","Dompierre","an",NA
"4516","Aller","PRS-SBJV",1,"pl","Dompierre","anã",NA
"4517","Aller","PRS-SBJV",2,"pl","Dompierre","w anɛ",NA
"4518","Aller","PRS-SBJV",3,"pl","Dompierre","anã",NA
"4519","Blanchir","PRS-SBJV",1,"sg","Dompierre","finis",NA
"4520","Blanchir","PRS-SBJV",2,"sg","Dompierre","finis",NA
"4521","Blanchir","PRS-SBJV",3,"sg","Dompierre","finis",NA
"4522","Blanchir","PRS-SBJV",1,"pl","Dompierre","finisã",NA
"4523","Blanchir","PRS-SBJV",2,"pl","Dompierre","finisɛ",NA
"4524","Blanchir","PRS-SBJV",3,"pl","Dompierre","finisã",NA
"4525","Couvrir","PRS-SBJV",1,"sg","Dompierre","kuvr",NA
"4526","Couvrir","PRS-SBJV",2,"sg","Dompierre","kuvr",NA
"4527","Couvrir","PRS-SBJV",3,"sg","Dompierre","kuvr",NA
"4528","Couvrir","PRS-SBJV",1,"pl","Dompierre","kuvrã",NA
"4529","Couvrir","PRS-SBJV",2,"pl","Dompierre","kuvrɛ",NA
"4530","Couvrir","PRS-SBJV",3,"pl","Dompierre","kuvrã",NA
"4531","Partir","PRS-SBJV",1,"sg","Dompierre","(Missing)",NA
"4532","Partir","PRS-SBJV",2,"sg","Dompierre","(Missing)",NA
"4533","Partir","PRS-SBJV",3,"sg","Dompierre","(Missing)",NA
"4534","Partir","PRS-SBJV",1,"pl","Dompierre","(Missing)",NA
"4535","Partir","PRS-SBJV",2,"pl","Dompierre","(Missing)",NA
"4536","Partir","PRS-SBJV",3,"pl","Dompierre","(Missing)",NA
"4537","Vendre","PRS-SBJV",1,"sg","Dompierre","vãd",NA
"4538","Vendre","PRS-SBJV",2,"sg","Dompierre","vãd",NA
"4539","Vendre","PRS-SBJV",3,"sg","Dompierre","vãd",NA
"4540","Vendre","PRS-SBJV",1,"pl","Dompierre","vãdã",NA
"4541","Vendre","PRS-SBJV",2,"pl","Dompierre","vãdɛ",NA
"4542","Vendre","PRS-SBJV",3,"pl","Dompierre","vãdã",NA
"4543","Avoir","PRS-SBJV",1,"sg","Dompierre","ej",NA
"4544","Avoir","PRS-SBJV",2,"sg","Dompierre","ejɑ",NA
"4545","Avoir","PRS-SBJV",3,"sg","Dompierre","ej",NA
"4546","Avoir","PRS-SBJV",1,"pl","Dompierre","ejã",NA
"4547","Avoir","PRS-SBJV",2,"pl","Dompierre","w ejɛ",NA
"4548","Avoir","PRS-SBJV",3,"pl","Dompierre","ejã",NA
"4549","Être","PRS-SBJV",1,"sg","Dompierre","sis",NA
"4550","Être","PRS-SBJV",2,"sg","Dompierre","sisɑ / sjɑ",NA
"4551","Être","PRS-SBJV",3,"sg","Dompierre","sis",NA
"4552","Être","PRS-SBJV",1,"pl","Dompierre","sjã",NA
"4553","Être","PRS-SBJV",2,"pl","Dompierre","sjɛ",NA
"4554","Être","PRS-SBJV",3,"pl","Dompierre","sjã",NA
"4555","Pouvoir","PRS-SBJV",1,"sg","Dompierre","pœʃ",2
"4556","Pouvoir","PRS-SBJV",2,"sg","Dompierre","pœʃ",1
"4557","Pouvoir","PRS-SBJV",3,"sg","Dompierre","pœʃ",2
"4558","Pouvoir","PRS-SBJV",1,"pl","Dompierre","pøʃã",1
"4559","Pouvoir","PRS-SBJV",2,"pl","Dompierre","pøʃɛ",1
"4560","Pouvoir","PRS-SBJV",3,"pl","Dompierre","pøʃã",1
"4561","Vouloir","PRS-SBJV",1,"sg","Dompierre","voʒ",2
"4562","Vouloir","PRS-SBJV",2,"sg","Dompierre","voʒ",1
"4563","Vouloir","PRS-SBJV",3,"sg","Dompierre","voʒ",2
"4564","Vouloir","PRS-SBJV",1,"pl","Dompierre","voʒã",1
"4565","Vouloir","PRS-SBJV",2,"pl","Dompierre","voʒɛ",1
"4566","Vouloir","PRS-SBJV",3,"pl","Dompierre","voʒã",1
"4567","Savoir","PRS-SBJV",1,"sg","Dompierre","saʃ",2
"4568","Savoir","PRS-SBJV",2,"sg","Dompierre","saʃ",1
"4569","Savoir","PRS-SBJV",3,"sg","Dompierre","saʃ",2
"4570","Savoir","PRS-SBJV",1,"pl","Dompierre","saʃã",1
"4571","Savoir","PRS-SBJV",2,"pl","Dompierre","saʃɛ",1
"4572","Savoir","PRS-SBJV",3,"pl","Dompierre","saʃã",1
"4573","Devoir","PRS-SBJV",1,"sg","Dompierre","dø",2
"4574","Devoir","PRS-SBJV",2,"sg","Dompierre","dø",1
"4575","Devoir","PRS-SBJV",3,"sg","Dompierre","dø",2
"4576","Devoir","PRS-SBJV",1,"pl","Dompierre","dəvã",1
"4577","Devoir","PRS-SBJV",2,"pl","Dompierre","dəvɛ",1
"4578","Devoir","PRS-SBJV",3,"pl","Dompierre","dəvã",1
"4579","Faire","PRS-SBJV",1,"sg","Dompierre","fas",2
"4580","Faire","PRS-SBJV",2,"sg","Dompierre","fas",1
"4581","Faire","PRS-SBJV",3,"sg","Dompierre","fas",2
"4582","Faire","PRS-SBJV",1,"pl","Dompierre","fazã",1
"4583","Faire","PRS-SBJV",2,"pl","Dompierre","fazɛ",1
"4584","Faire","PRS-SBJV",3,"pl","Dompierre","fazã",1
"4585","Venir","PRS-SBJV",1,"sg","Dompierre","vɛn",2
"4586","Venir","PRS-SBJV",2,"sg","Dompierre","vɛn",1
"4587","Venir","PRS-SBJV",3,"sg","Dompierre","vɛn",2
"4588","Venir","PRS-SBJV",1,"pl","Dompierre","v(ə)nã",1
"4589","Venir","PRS-SBJV",2,"pl","Dompierre","v(ə)nɛ",1
"4590","Venir","PRS-SBJV",3,"pl","Dompierre","v(ə)nã",1
"4591","Tenir","PRS-SBJV",1,"sg","Dompierre","tœn",2
"4592","Tenir","PRS-SBJV",2,"sg","Dompierre","tœn",1
"4593","Tenir","PRS-SBJV",3,"sg","Dompierre","tœn",2
"4594","Tenir","PRS-SBJV",1,"pl","Dompierre","tnã",1
"4595","Tenir","PRS-SBJV",2,"pl","Dompierre","tnɛ",1
"4596","Tenir","PRS-SBJV",3,"pl","Dompierre","tnã",1
"4597","Dire","PRS-SBJV",1,"sg","Dompierre","diz",2
"4598","Dire","PRS-SBJV",2,"sg","Dompierre","diz",1
"4599","Dire","PRS-SBJV",3,"sg","Dompierre","diz",2
"4600","Dire","PRS-SBJV",1,"pl","Dompierre","dizã",1
"4601","Dire","PRS-SBJV",2,"pl","Dompierre","dizɛ",1
"4602","Dire","PRS-SBJV",3,"pl","Dompierre","dizã",1
"4603","Croire","PRS-SBJV",1,"sg","Dompierre","kre",2
"4604","Croire","PRS-SBJV",2,"sg","Dompierre","kre",1
"4605","Croire","PRS-SBJV",3,"sg","Dompierre","kre",2
"4606","Croire","PRS-SBJV",1,"pl","Dompierre","krœzã",1
"4607","Croire","PRS-SBJV",2,"pl","Dompierre","krœzɛ",1
"4608","Croire","PRS-SBJV",3,"pl","Dompierre","krœzã",1
"4609","Prendre","PRS-SBJV",1,"sg","Dompierre","prœn",2
"4610","Prendre","PRS-SBJV",2,"sg","Dompierre","prœn",1
"4611","Prendre","PRS-SBJV",3,"sg","Dompierre","prœn",2
"4612","Prendre","PRS-SBJV",1,"pl","Dompierre","prənã",1
"4613","Prendre","PRS-SBJV",2,"pl","Dompierre","prənɛ",1
"4614","Prendre","PRS-SBJV",3,"pl","Dompierre","prənã",1
"4615","Voir","PRS-SBJV",1,"sg","Dompierre","veɡ",2
"4616","Voir","PRS-SBJV",2,"sg","Dompierre","veɡ",1
"4617","Voir","PRS-SBJV",3,"sg","Dompierre","veɡ",2
"4618","Voir","PRS-SBJV",1,"pl","Dompierre","veɡã",1
"4619","Voir","PRS-SBJV",2,"pl","Dompierre","veɡɛ",1
"4620","Voir","PRS-SBJV",3,"pl","Dompierre","veɡã",1
"4621","Chanter","PRS-SBJV",1,"sg","Bonnat","ʃãt",NA
"4622","Chanter","PRS-SBJV",2,"sg","Bonnat","ʃãt",NA
"4623","Chanter","PRS-SBJV",3,"sg","Bonnat","ʃãt",NA
